idUser,idGame,isRecommended,hoursOnRecord,hoursAtReviewTime,purchaseType,datePosted,receivedFree,reviewText,numFoundHelpful,numFoundFunny,numComments
260,15,true,1948.6,1684.5,direct,2020-06-04T08:59:17.533Z,false,Debitis unde eius distinctio similique et quis nemo. Eos rerum iste esse et non. Provident eaque itaque repellendus vero culpa. Voluptatem impedit voluptatem. Voluptas illum numquam iure magnam repudiandae. Ullam blanditiis ut voluptatum similique aut.,621,304,4
111,15,true,2984.7,682.4,key,2019-08-28T10:36:57.118Z,false,Est consequatur neque possimus facilis culpa. Dicta excepturi veniam itaque veniam esse voluptatibus totam qui ratione. Accusamus accusantium vitae ut non unde at cumque. Nisi molestiae est error reiciendis labore modi sit. Labore ullam tenetur nisi dolorem eius. Voluptatum aut molestiae sequi mollitia ipsa nulla labore magni ut.,112,781,48
720,16,false,3284.2,2152.6,key,2019-12-28T00:50:08.490Z,false,Quae accusantium modi nam quia et ratione est qui ut. Et nostrum consectetur distinctio aspernatur et eum sint perferendis. Dignissimos hic perferendis eum dolorem mollitia doloribus quo ullam. Occaecati maxime non qui harum non laborum. Beatae vel minima dignissimos soluta doloribus tempore dolorem et. Ratione qui voluptatem veniam veritatis. Et quo illo fugit veniam ut ab et velit. Molestiae eum eaque sed veritatis aut molestias repudiandae perferendis quibusdam. Provident rerum expedita. Perferendis delectus qui eaque minima ut omnis laborum. Et odit ab autem doloribus. Repudiandae fugit molestias consequatur maxime molestiae dolor tenetur enim. Et sit dolor rerum id facere. Amet aut non est inventore. Laboriosam tenetur vel perspiciatis nisi recusandae.,757,389,27
727,16,false,605.4,234.1,key,2020-06-16T17:08:01.507Z,false,Tempore architecto in. Eaque quasi maxime. Laboriosam aut doloremque quia vel aut omnis. Qui quis dolorum rem nisi rem tempora sed vel. Sunt natus possimus unde corporis nemo magni unde.,614,474,41
226,16,true,1231,445.1,direct,2020-05-08T11:39:57.314Z,true,Neque sed illum minus voluptas. Quia quidem quibusdam suscipit facere occaecati provident velit eos qui. Et accusantium accusantium suscipit. Assumenda perspiciatis et qui. Libero assumenda nam velit eaque quas sint. Tenetur doloremque in est. Natus dolorem accusantium ad sed. Consequuntur cupiditate ipsum sit est totam. Enim velit sit. Quibusdam ea sit voluptatem ipsam suscipit autem doloremque voluptatum voluptatibus. Cum nihil est. Velit sed rerum quis esse praesentium itaque mollitia. Saepe fugiat dolores et. Ex mollitia totam officiis eaque nisi distinctio necessitatibus ut ut. Dolorum sunt dolor praesentium. Laborum modi ducimus nihil repellendus omnis dicta.,32,403,52
452,16,false,583.5,401,key,2020-01-16T21:31:39.973Z,false,Quia consequuntur dicta fuga mollitia neque neque eum officia et. Labore laudantium quas. Ipsam eveniet ullam expedita. Qui reiciendis maiores eum molestiae cupiditate voluptatem. Omnis autem sint. Dolorem distinctio dicta.,662,593,78
484,16,false,3587.9,3442,direct,2020-05-22T04:28:46.244Z,false,Quia ut et nihil nesciunt expedita autem libero. Eaque ut reiciendis. Illum ex maxime magnam. Laborum quis dolores dolores eius suscipit eius. Non voluptatibus repudiandae tempora iure eos. Esse blanditiis rerum saepe autem officia est. Rem nostrum blanditiis. Quidem magnam qui autem quaerat veritatis voluptatum autem. Et fuga dolor. Iusto molestiae voluptatem nam aliquam facilis. Facere eos quas non aspernatur optio. Maxime fuga eos accusamus ipsam maiores fugiat sunt nobis.,141,118,65
24,16,false,2857.3,1016,direct,2020-05-02T18:13:22.463Z,false,Praesentium laborum ad nesciunt atque sit aut nulla necessitatibus facere. Expedita voluptas sunt quo vel exercitationem. Odio blanditiis velit quis repellendus unde ullam amet ex.,717,625,78
220,16,false,3283.1,2100.6,key,2019-09-02T06:16:32.328Z,false,Nemo eaque eos optio qui perferendis eligendi sit unde. Enim a eaque voluptas sint amet. Quia ut aut adipisci commodi et ut sed. Fugit dignissimos pariatur expedita architecto.,249,616,32
391,16,false,531.7,106.1,direct,2020-06-17T14:22:46.184Z,false,Optio error quia. Minima repudiandae itaque explicabo deserunt est et. Placeat earum dolores commodi sunt qui sed.,3,151,18
324,16,true,3332.8,1303.2,key,2020-05-23T10:56:32.961Z,true,Ea alias minus facilis excepturi alias voluptatem laboriosam sint corporis. Tempore vel provident molestiae atque natus sit aut aut ut. Voluptatem odio repellendus harum aliquam voluptas excepturi sed. Est illo fuga officia. Error magnam occaecati fuga cumque repellendus dolor rerum. Consequuntur est vel eligendi. Voluptatem qui non modi explicabo. Eius molestiae quae. Nihil voluptatem aspernatur molestias quis hic consequuntur. Assumenda ad in et. Labore exercitationem ex fugit. Natus fugit consequatur dolores blanditiis. Temporibus est mollitia et nihil ducimus. Dolor minima porro molestiae officia aliquam officia a natus.,271,422,11
541,16,false,3270.3,953.7,direct,2020-02-15T09:12:02.156Z,false,Enim voluptas quaerat iusto quaerat corporis a illum. Nihil atque expedita voluptatem nihil voluptatibus reprehenderit sed a quibusdam. Cumque et sunt et id natus. Provident quia vero quo deserunt quis id laboriosam quos. Fugiat debitis consequuntur. Et modi iure quia ut laborum impedit ut accusamus amet.,208,395,43
194,17,false,1091.8,806.6,key,2020-05-27T06:29:17.664Z,false,Ipsum qui repellendus. Fugit quo cum iste et dicta reprehenderit quidem vel. Velit est cumque eos nostrum autem sapiente quam non. Magni libero libero voluptatibus. Nemo quia omnis et atque qui blanditiis sed. Sed libero quos sit sed.,560,261,39
650,17,true,2551.5,1499.6,key,2020-06-05T08:28:55.063Z,false,Et culpa in natus modi. Laborum magni architecto consequatur eligendi. Ratione dicta quas. Et molestiae sit rem repellendus est quis id modi. Porro nihil veniam a qui voluptate. Voluptatem quibusdam sed. Repellat quia velit. Minima omnis dignissimos. Eius delectus voluptatum itaque qui nesciunt culpa. Minus et nam. Maiores distinctio animi voluptatem. Sed nostrum et maiores mollitia libero enim non. Sed reprehenderit omnis magnam. Labore ut sit dicta qui maxime quae. Sit aspernatur voluptatum culpa dolore. Veniam autem corporis impedit debitis omnis.,426,482,11
216,17,true,2345.7,927,direct,2019-12-10T03:07:20.511Z,false,Esse iure in quo minus libero magnam sit impedit. Dolor mollitia minus autem magni architecto. Est voluptatem maxime corporis ad non. Nostrum qui voluptatem aut qui eligendi optio dolorem. Quidem in unde suscipit voluptatum. Maiores aut ab aut maiores dolores quis in animi. Quo non deserunt facere id pariatur quo voluptas reiciendis ea. Ut et dolorem dignissimos voluptates explicabo reiciendis. Repudiandae sint quibusdam veniam vitae saepe. Itaque aut rem molestiae cupiditate sint commodi iste saepe. Dolor voluptates id assumenda rem est. Aut repellendus adipisci fugiat. Veniam ut id. Quibusdam autem animi tempore tempora ut quis voluptas numquam. Et est autem aut voluptas necessitatibus quia sunt.,318,242,3
110,17,false,1250.3,857.7,key,2020-05-27T04:12:14.844Z,false,Sit aperiam perspiciatis voluptas unde reiciendis et atque. Voluptatem quia voluptatem impedit necessitatibus culpa architecto. Eos eos vel est iste molestiae maxime. Et maiores explicabo blanditiis molestias natus rerum dolore magni ab.,666,16,98
275,17,true,2104.6,419.8,direct,2020-06-09T15:40:11.522Z,false,Rerum non itaque. Rerum dolor nisi amet et earum non reprehenderit ut quas. Reiciendis quo nihil dolorum. Nostrum aut et omnis. Dolorum a soluta quo ut doloribus omnis et fugit. Est laborum repudiandae quidem.,322,475,18
644,17,true,3971.2,2191.6,key,2020-05-21T11:26:26.106Z,false,Deserunt vel voluptates recusandae vero aut cupiditate sed. Rerum libero omnis. Saepe amet rem delectus aut. Dolorum voluptas provident sint voluptas quisquam.,457,92,65
132,17,false,2409.2,390.6,key,2019-06-23T23:45:44.784Z,false,Sit est non debitis aut ad ipsa aut neque omnis. Eveniet qui laborum. Consequatur id fugit commodi atque dicta illum labore consequatur corrupti. Quasi nostrum aut. Quo quod est.,720,460,44
196,17,false,1889.1,112.8,direct,2020-06-04T08:47:33.751Z,true,Aut alias accusantium quo aut sed. Et molestias sint placeat reprehenderit. Quis incidunt tempore nobis quo facere non ea. Enim expedita voluptate.,189,682,60
307,17,false,1154.5,1008.5,direct,2019-08-20T19:36:40.560Z,false,Ab debitis aperiam vel dolor laboriosam. Architecto quis eum omnis at natus aut. Libero dolor impedit numquam hic eveniet nihil consequatur inventore commodi. Quibusdam ullam quibusdam. Sed et est officiis a error. Quaerat velit ullam illo. Quo maiores adipisci alias. Quaerat molestias qui. Quisquam incidunt qui fugit et rerum suscipit. Officia provident voluptatem voluptate accusantium maxime et et non nihil. Ea aliquam sed.,331,161,15
59,17,false,493.7,292.8,key,2020-01-10T23:27:33.770Z,false,Iusto dolorem iusto aut. Veritatis cupiditate consequatur rerum mollitia. Facere sunt repellat ea magnam accusantium. Ut neque ad illo exercitationem et enim nesciunt.,198,710,0
79,18,false,274.6,268.5,key,2020-05-22T12:12:05.509Z,false,Quo est animi magnam repudiandae omnis nihil pariatur quia. Fugiat repellendus ipsum. Dolor enim sit consequatur ex eum dicta qui. Illum saepe dignissimos. Ea quasi odio. Pariatur ullam incidunt soluta sunt. Dolor expedita quia quia quis nihil fugiat voluptatibus. Excepturi cum at qui ratione. Sit voluptas quia alias dolorem quam doloribus repellendus fugiat. Incidunt et voluptates exercitationem earum sunt qui recusandae iste. Repellendus qui aut et est qui eveniet ratione. Unde ut eum quia ipsum consequatur nobis blanditiis maiores quia. Sed deserunt veritatis eligendi quia blanditiis suscipit. Ex dolores recusandae sapiente dolorum quia sed in. Assumenda omnis sed sit quo. Voluptas accusantium ut vitae autem adipisci eos cum ut sed. Doloremque excepturi hic. Laborum non sed ullam dolorem vel qui tenetur veritatis amet.,375,316,38
114,18,true,2862.7,2109.6,key,2020-06-18T01:30:50.270Z,false,Aut perferendis ut. Aut iure delectus eum rem cumque placeat optio. Voluptatem maxime perferendis velit perferendis autem similique asperiores voluptas sit. Error voluptatem temporibus officia veritatis blanditiis dicta. Perferendis officia aspernatur architecto commodi. Tempore sed voluptatem iusto commodi dignissimos.,654,273,79
537,18,false,2521.8,153.8,key,2020-06-15T18:36:39.459Z,false,Consequatur nostrum earum et eum quod ut ratione molestiae. Dolor iure earum architecto. Voluptatem aut quos totam accusantium doloremque. Animi expedita ut fuga enim odio eius repellendus.,346,463,35
558,18,false,2560,352.8,key,2019-07-16T23:03:47.690Z,false,Similique quam earum sint nulla enim rem dolores quidem. Assumenda optio provident quo et eius est voluptatem accusamus. Omnis dignissimos earum sed facere animi ullam amet in et. Repudiandae autem at rem deserunt expedita dignissimos id velit. Repudiandae dolor officia. Esse tenetur itaque pariatur nemo omnis inventore. Neque expedita ipsum sunt quia corporis. Quo nostrum sunt earum est. Cum dolor reiciendis nulla possimus doloribus rerum dignissimos. Deleniti corrupti error aperiam recusandae consequatur quia. Itaque ut dolorem et. Praesentium cumque et excepturi libero et. Aut totam illo ex enim amet commodi dolorem blanditiis quis. Perspiciatis vel ab. Voluptatem nam eum qui recusandae dolor enim asperiores dolor.,724,492,85
607,18,true,2111.8,949.5,key,2020-06-15T00:46:08.838Z,false,Voluptatem fugit ipsam. Porro nesciunt quod molestias maxime. Ut cupiditate aut repellat voluptas. Provident sapiente enim nam voluptatem voluptas deserunt ut. Perspiciatis ut consequatur maiores autem.,530,742,98
55,18,false,3120.8,1142.5,key,2020-03-10T13:19:52.292Z,false,Repellendus quidem quis et. Et autem qui ea sed laborum quo quia hic non. Consequatur et nemo omnis illum est est amet natus. Nulla debitis veniam ad neque. Ut excepturi natus fugit quod quasi itaque voluptates fugiat quasi. Totam expedita qui debitis voluptatem quas in qui. Possimus aut amet et id dolorem omnis magnam. Ut amet ea sit. Mollitia aliquid fugiat. Temporibus tenetur fugiat ipsa et eius qui voluptate. Sunt quo tempora qui adipisci et. Saepe officia aliquid quae aut excepturi. Quis aut explicabo praesentium tempora consequatur fuga consequatur. Quaerat iure qui enim rerum reiciendis.,477,656,76
177,18,false,2100,1652,direct,2020-05-28T13:04:12.655Z,false,Corporis et beatae est perspiciatis. Voluptas vitae voluptatibus rerum nobis iusto odit. Aut explicabo vel aspernatur consectetur. Voluptatem iste in. Consequatur fuga et ut qui ratione aut dicta. Magni quo quia occaecati hic consectetur harum nobis qui ut. Velit sit pariatur et repellendus necessitatibus placeat dignissimos. Consequatur odit ea quas voluptatem. Occaecati iusto aut magni quam incidunt aut corporis saepe. Dolorem non sit sit fugit non quo doloribus. Ducimus cum facere similique doloribus sed. Non harum maxime rerum vero neque ipsam dolores. Totam necessitatibus ab aut placeat. Quasi reprehenderit laboriosam autem quis ea qui.,761,16,6
455,18,true,1293.9,191.1,direct,2020-06-07T14:44:08.631Z,false,Fuga accusantium dolor corporis aperiam dolorum. Velit optio dolorem accusantium autem quisquam. Voluptates nihil sit aut laudantium quo doloribus ex et aspernatur. Deserunt aspernatur eum eos aut praesentium. Rem eos magnam. Aperiam eum qui quaerat fugit iste. Sit animi blanditiis facere molestiae. Aut illum omnis modi. Eum ut fuga quo sed ex at. Consectetur quos corporis consequatur quam a omnis. Eius ut unde quo quo fugit pariatur.,60,567,24
536,18,false,1199.6,181.3,key,2020-06-02T21:26:21.537Z,false,Nesciunt nihil natus cum accusantium in quo aut. Nihil sit rem. Accusantium corrupti aut quidem quasi placeat eum ut. Reiciendis aut possimus minima ad. Delectus explicabo et dicta earum necessitatibus.,501,11,17
688,18,false,2126.9,1924.6,direct,2020-05-25T00:05:33.107Z,false,Minus cumque tempore. Illo ab quos omnis similique. Impedit reiciendis tenetur iste sequi laborum similique sapiente cupiditate. Veniam rerum at a expedita quo tempore voluptatem. Quis qui ea eum quia quae atque ea doloribus et. Perspiciatis animi assumenda ut deleniti rerum magni ut aut libero. Impedit molestias temporibus. Aut voluptas labore et unde autem. Et id veniam tempora sunt veritatis nihil est libero. Non beatae mollitia quia consequatur in consequatur aspernatur est. Possimus iste voluptatum praesentium dolorum animi tenetur. Occaecati omnis similique quam ut error vero sed ut. Dignissimos unde ea enim non consequuntur nisi.,592,96,7
283,19,true,860,612.8,direct,2020-06-13T11:08:55.224Z,false,Ut et rem. Maxime eaque aut omnis. Aliquam quia quod cupiditate officiis earum. Iste rerum temporibus autem aspernatur. Quisquam sed culpa. Illum cum mollitia nobis doloremque ex culpa. Ut molestiae est voluptatum. Enim dolor excepturi eos ullam ex. Delectus quae et sit magnam expedita dolor ullam vel ea. Est aut dicta eos. Cum iste delectus quas at harum ipsa. Est in perspiciatis sed inventore quos soluta officia officia. Voluptas repellat harum qui qui repellendus debitis recusandae ut. Similique rerum consequatur repudiandae.,761,590,27
474,19,false,1581.8,417.4,direct,2020-06-12T23:26:35.066Z,false,Impedit nobis odio eaque blanditiis vero odio sit ex nam. Iure doloribus optio dolores vel distinctio. Illum harum voluptatum sapiente sit temporibus nisi quibusdam eius aspernatur. Eum officia nihil quia qui quo laboriosam dolore.,345,463,38
508,19,true,1277.4,1072.7,direct,2020-06-04T07:41:44.369Z,false,Et ut veniam nihil facilis aliquid itaque mollitia dolor. Doloribus quisquam suscipit eius nostrum. Pariatur officia ducimus qui ut quo voluptatibus est. Quibusdam sint quisquam quia consequatur cum ullam fugiat quis minima. Animi totam architecto et. Saepe voluptas aut deleniti. Repellendus voluptas distinctio consequuntur consectetur minus sint eum. Nemo ipsum similique doloribus ut eius vel nihil in. Ipsam eligendi enim incidunt ab blanditiis vero officia accusantium. Sed nihil maiores aliquid optio. Voluptate autem error ut. Quos accusantium nam molestiae impedit. Praesentium veniam id aspernatur ad sint. Soluta unde et.,102,133,96
133,19,true,609.5,480,key,2020-05-14T05:35:11.490Z,false,Doloribus voluptas vel aspernatur pariatur aperiam maxime vero. Consequatur ratione veniam facilis omnis ut ex minima. Ipsam quia est rem et sit.,41,375,12
699,19,true,3991.6,1111.9,key,2019-11-17T18:51:58.356Z,true,Temporibus officia voluptas et vero et laudantium dolorem debitis. Saepe eum quis inventore nobis illum labore nobis eligendi. Laboriosam sunt et quis qui. Voluptatem et qui voluptas quo impedit eum. Autem adipisci rerum nesciunt blanditiis non placeat. Quia aperiam consectetur. A aliquam tenetur nam molestiae vero. Rerum occaecati expedita vitae et aspernatur doloribus quo neque. A ipsa debitis sed dolor voluptatem maxime similique quis corrupti. Est blanditiis quo et accusantium maxime dolorem ut. Velit et voluptate eos quo quam et quia perspiciatis. Qui natus non dolorem et. Vel quis recusandae nesciunt fugiat optio voluptate odio. Sit laborum enim.,799,411,76
383,19,true,3586.2,1285.5,direct,2020-06-02T17:08:24.173Z,false,Similique maxime molestiae harum omnis est dicta et cupiditate quo. Omnis nihil non id. Consequuntur quae sapiente fugit atque voluptate rerum. Sed corporis consequatur pariatur quo amet ut id.,16,484,30
249,19,true,1822.3,336.5,direct,2020-06-07T12:48:58.386Z,false,Nulla perspiciatis ullam aspernatur et facilis rerum vel. Vero dolore ut. Numquam dolor quidem odio ut quia enim ea sed. Minus aspernatur quibusdam ea. Rerum labore earum velit ea omnis voluptate iure. Deleniti voluptas animi autem omnis enim quia omnis odit. Assumenda at nemo non nulla quos. Sunt error perferendis omnis nihil quia quaerat amet qui. Velit assumenda sit ipsum repellat consectetur odio. Natus accusantium voluptates nemo aliquid temporibus consequatur a dolor. Occaecati blanditiis quia officiis vitae sit. Cum impedit magni aut consequatur.,104,127,65
728,19,false,2837.2,329.6,direct,2020-06-10T11:36:53.478Z,false,Odit sit aut quaerat excepturi asperiores est numquam quibusdam. Laborum dolores laborum libero quo possimus quam voluptatem laborum tempore. Quo dolores unde optio eius dolores dolor praesentium accusantium voluptatem. Fugit tempore natus sapiente similique odit. Tempore corrupti voluptatem delectus quia quia odio et aperiam omnis. Ea et eum qui autem id explicabo inventore velit.,232,361,79
326,19,true,2184.1,1029.3,direct,2019-08-29T19:35:52.121Z,false,Nihil similique consequuntur quidem harum corrupti aut. Sed ratione repudiandae corporis dolorem dolor. Autem itaque alias est. Aliquam expedita culpa similique tenetur quisquam commodi. Qui doloremque necessitatibus. Deserunt nihil deserunt est molestias nemo quo dolorem. Distinctio veniam eligendi aliquid quia veritatis pariatur quia. Eum sed reprehenderit reiciendis suscipit. Aliquam quo itaque. Illum possimus in. Voluptatem minus molestias aut eum qui voluptate sed. Ipsam odit natus adipisci nihil error. Iusto unde quidem doloremque asperiores itaque.,265,284,79
19,19,false,1446.3,1260.5,key,2020-06-10T13:55:07.310Z,false,Sed eos dolorem et fugit sit quas voluptates. Et unde magnam quia qui ipsam cum. Veritatis eligendi inventore magni laudantium unde consectetur possimus. Rerum earum sit amet. Sit possimus exercitationem necessitatibus. Sequi beatae laborum omnis quisquam consequatur est. Consequatur magnam ut possimus aut corrupti est omnis. Officiis vel et. Delectus magnam distinctio reprehenderit rerum aliquam libero inventore. Eos dolores nostrum blanditiis illum sit. Placeat reprehenderit doloremque eius mollitia quod quo quis. Ut ratione qui. Vitae est dolorem quaerat vel omnis quis. Autem ullam consequuntur voluptatibus cumque sit laboriosam aut ea.,181,589,94
1,20,true,183.6,154.1,direct,2020-06-08T22:44:10.715Z,false,Suscipit et non voluptas consectetur at quos voluptatem architecto quod. Rem rem sapiente nulla dignissimos eos ad earum. Autem quas quibusdam sunt id. Molestias recusandae sint eum voluptatem aut modi maxime. Unde assumenda suscipit totam. Sint provident dolor deleniti aut laborum dolor eligendi.,716,722,58
737,20,false,498.5,289.3,direct,2019-11-14T13:04:57.710Z,false,Et maxime occaecati. Quisquam est et modi aut. Ea sit aut. Sit rerum autem perferendis reprehenderit sed consequatur.,560,264,22
76,20,false,1083.3,958.2,key,2020-06-17T13:49:06.119Z,false,Nisi et molestias. Et enim et aut saepe reprehenderit. Vitae eum quo est dolor recusandae omnis ex odio. Quo sunt qui enim unde itaque iure labore. Iusto culpa porro nostrum ut qui. Quis ea iure nam quia.,300,788,86
715,20,true,2095.4,2027.9,key,2020-02-03T14:46:24.937Z,false,Aut repellendus nostrum quo placeat dolorum ut sed facere aspernatur. Repellendus ad omnis qui aut consequatur nesciunt voluptatem possimus. Quo sint quo non incidunt iure eius esse ex minus. Mollitia enim optio et. Recusandae odit sequi optio alias qui voluptatem eveniet ratione. Dicta veniam sint quos. Voluptate sit ut quasi. Eos minus quis totam iste minima cumque vel id. Nihil quisquam enim et facilis. Et aut sed minima. Voluptatem perferendis dicta odio non.,30,514,12
311,20,false,3549.9,1276.2,key,2019-09-12T23:26:27.955Z,false,Porro voluptatibus ex ratione quia minima debitis ut et. Est ex aut nobis et iusto quam qui rerum. Illo quo aliquam omnis in sint. Eos rem et. Esse perspiciatis hic rerum explicabo incidunt ut eum.,631,275,49
555,20,false,2564.7,1890.8,key,2020-05-28T03:44:11.097Z,true,Amet et laboriosam optio occaecati aut quisquam est tempora maiores. Sed aut deleniti fugit. Magnam consequatur et sunt voluptatem quod. Autem esse nesciunt rerum suscipit omnis alias. Impedit sit magni. Beatae omnis quia sed occaecati dolorem neque consequatur. Nemo facilis nobis et at velit. Fuga autem eos aspernatur qui hic sed hic at. Commodi dolores suscipit cupiditate aut illum eos autem repudiandae aut. Impedit laboriosam aut velit. Alias quia asperiores omnis et iusto. Natus accusantium quis quo exercitationem impedit est. Natus ad est adipisci saepe cumque dicta molestiae. Sequi nostrum et accusamus numquam.,758,19,31
594,20,true,1257.9,180.1,key,2020-04-08T09:28:20.369Z,false,Maiores omnis quia est aperiam porro ipsum. Dolor ea beatae voluptatibus. Cumque enim eaque cum dolorem tempore dolor. Aspernatur amet et dignissimos ut quia. Hic inventore accusantium sint. Molestiae iste dolor dolor facere laborum animi. Hic blanditiis voluptatem distinctio. Sit et quo qui optio facilis temporibus. Et vel veritatis. Provident dolor odit asperiores. Atque cupiditate ut. Dolorem rerum ea quia facilis. Dolores et distinctio aspernatur neque natus amet. Cupiditate tempora eos quaerat.,526,787,81
374,20,false,1227.9,243.8,key,2019-06-22T05:44:51.937Z,false,Nisi et sint assumenda optio nobis dolor assumenda ipsa. Et nobis et inventore corrupti libero. Impedit ea possimus omnis eum iure occaecati voluptas et id. Et sed est cum nostrum quia dolores voluptate sed. Nostrum maiores vitae et aut nulla eos. Veritatis iusto voluptatem dolores in qui rem. Culpa nulla aliquid qui assumenda voluptatem. Consectetur ut vel fuga consequatur et velit porro sit. Rerum fugiat soluta eum beatae dolores quaerat sed aspernatur. Sit quibusdam quo soluta excepturi. Dolorem enim vel provident. Eligendi quia et et autem exercitationem ut. Magni vel eos aut qui similique. Laborum et possimus magni et fugit dolorem optio.,692,65,13
411,20,false,703.7,320,key,2020-05-22T03:04:06.545Z,false,Et provident qui doloribus omnis quos quo nostrum quos maiores. Accusamus corporis libero illum aut voluptatem. Et blanditiis consectetur sunt dolores enim aliquam incidunt expedita. Commodi ullam cum qui eum explicabo tenetur atque.,149,301,63
319,20,true,2482.4,255.2,direct,2020-01-12T00:49:04.329Z,false,Odio expedita debitis voluptates nemo possimus. Natus qui quo velit qui praesentium dolorem natus incidunt provident. Harum aperiam a sequi vel enim numquam nam quia molestiae. Nihil ipsa veritatis est. Sed atque consequatur eum consequuntur provident. Eveniet quae et tenetur impedit dolorem ullam alias eius fugiat. Praesentium dolores distinctio et nobis. Provident illo numquam officia eveniet deserunt. Ut neque modi facilis recusandae et aut ut.,57,49,92
493,21,false,3539.3,641.6,direct,2020-06-13T13:00:03.508Z,false,Minima officia ipsum. Quia quisquam quia nisi nemo assumenda dolor omnis aut. Explicabo provident et nobis hic in et ullam officiis. Quidem ut possimus consequatur nisi laborum nostrum. Ipsa temporibus dolores id. Hic temporibus itaque.,284,321,1
320,21,true,2526.6,305.6,key,2020-04-22T09:41:57.058Z,false,Quia error totam sed voluptate modi. Dolores quia dicta eius minima doloremque. Voluptas omnis tempora. Nihil et magnam. Laudantium aut dignissimos. Recusandae aspernatur expedita veritatis consequatur fuga sapiente. Et quia vel dolores esse voluptatum et asperiores cupiditate est. Repudiandae voluptatem dignissimos provident ipsum at vel in sunt. Expedita quia mollitia. Sapiente sunt tenetur sunt est soluta quo et rerum vitae. Vel consequatur aliquam impedit excepturi. Ullam est voluptas deserunt magni voluptatum dignissimos dolore eveniet aut. Deserunt quia consequatur praesentium. Repudiandae provident illum ut optio sequi sint ea ipsam voluptates. Amet ex doloremque vitae sed voluptas dolor.,654,78,11
153,21,false,2216.1,5.8,key,2019-10-04T13:28:44.226Z,false,Et sit ut veniam. Delectus ut ipsam et quisquam magnam vel quia doloribus ipsa. Qui quaerat sed doloremque saepe exercitationem. Voluptas sequi cum fuga.,342,712,98
356,21,false,126.9,123,key,2020-03-27T00:30:38.448Z,false,Repellendus molestiae provident minima quis error quia nulla earum. Omnis qui officiis ratione porro eligendi eum ipsum. Nihil magni ut nemo qui fuga exercitationem. Soluta minima quo veniam sit sequi non quia in placeat. Magni qui id sed velit nihil eligendi. Sequi optio et libero est nam. Quia itaque sunt autem sint et dolores. Molestiae ipsam sed earum tempora fugiat. Non ut facilis. Voluptas totam praesentium doloremque aut perferendis omnis. Et voluptates vel laboriosam odit facere ducimus. Excepturi nihil praesentium odit voluptates deserunt iste. Et et soluta sit impedit. Omnis velit sint impedit totam quia non vel autem placeat. Fugiat eaque sit vel cum.,661,548,36
169,21,true,2685.8,151.1,direct,2020-05-27T07:12:28.386Z,false,Est nihil quod voluptatem neque quae voluptas adipisci. Repellendus quis asperiores quia vel veniam. Illo velit illo quos. Corrupti rem dolorem. Quis eum et quis qui ut. Et velit qui libero libero.,525,661,81
719,21,false,1814.6,1813.8,key,2020-05-22T07:22:53.231Z,false,Enim eius reprehenderit quia. Ipsam ab natus placeat eum omnis amet soluta expedita enim. Animi rerum aut fuga esse voluptas tempore ullam quisquam. Minima vitae sit et omnis enim deserunt. Temporibus modi dolor. Qui occaecati quisquam nihil voluptates assumenda qui dolor inventore qui.,175,419,85
522,21,false,2722.2,2707.8,direct,2020-06-07T17:43:34.702Z,false,Ut quia voluptatem repudiandae placeat vel excepturi veritatis incidunt. Sed odio sit omnis. Iste laudantium ad optio nam sequi reiciendis. Tempora voluptatem nisi.,141,462,7
227,21,false,3938.1,2097.1,key,2020-05-26T17:28:46.808Z,false,Amet nostrum quisquam aperiam nihil nulla nisi voluptatem. Repudiandae illum id voluptas. Odio aut minus ut blanditiis consequuntur earum. Et nostrum autem facere nobis. Ut et dolore non corporis. Ab dolores tempore sint sequi sit omnis id ut.,682,481,97
450,21,true,1630.9,862.3,direct,2019-06-22T09:13:26.141Z,false,Quidem cupiditate consequatur quos. Architecto a nisi doloremque et. Amet qui sed id voluptatum velit labore dolore. Eos repudiandae sed tempore aliquid ratione ea totam laudantium laboriosam. Laudantium numquam commodi et quia vel recusandae ut expedita velit. Et maiores et voluptatum ut libero iste possimus enim. Aut ut sed. Reprehenderit sit maiores doloremque doloremque asperiores unde. Autem asperiores rem atque iste quasi. Est eum ut quos odit sint quia. Consectetur et cum. Eos nihil autem corporis repudiandae nostrum. Natus aliquid et quos voluptatem molestiae delectus voluptatum rem. Totam et dignissimos suscipit dolorum autem excepturi molestias magnam.,739,365,8
428,21,false,2865.9,161.1,direct,2019-10-26T12:19:57.060Z,true,Distinctio dolorum consequuntur et. Sequi occaecati saepe. Iste aut ex ex maxime fugiat. Debitis possimus est voluptas sint. Et consequatur asperiores dolores est cumque id aspernatur enim. Non nemo consequatur delectus. Officia porro sapiente. Rerum est numquam perspiciatis aspernatur non qui et. Harum cumque in at numquam odio eum voluptas quia. Minus hic delectus velit odio. Omnis fugit est. Dolorem qui quasi itaque.,574,124,42
327,22,false,869.3,314.8,key,2020-05-24T05:55:58.040Z,false,Repudiandae architecto dignissimos accusantium temporibus sit. Autem magni dicta qui nesciunt aspernatur. Sed sapiente asperiores illum in exercitationem enim rerum ut quos.,624,511,24
742,22,true,3955.6,1170.3,key,2019-11-19T18:12:33.339Z,true,Excepturi natus enim temporibus fugit. Odio vel illo tenetur repellendus tempore voluptatibus et voluptates. Consectetur aperiam distinctio similique et recusandae eos sed. Ut a vel quo quos beatae non ea.,267,55,81
